Auction_key,Auction_class,Bid_class,Claim_price,Appraisal_company,Appraisal_date,Auction_count,Auction_miscarriage_count,Total_land_gross_area,Total_land_real_area,Total_land_auction_area,Total_building_area,Total_building_auction_area,Total_appraisal_price,Minimum_sales_price,First_auction_date,Final_auction_date,Final_result,Creditor,addr_do,addr_si,addr_dong,addr_li,addr_san,addr_bunji1,addr_bunji2,addr_etc,Apartment_usage,Preserve_regist_date,Total_floor,Current_floor,Specific,Share_auction_YorN,road_name,road_bunji1,road_bunji2,Close_date,Close_result,point.y,point.x,Hammer_price
31,임의,개별,53.2,강림감정,2014-12-29 00:00:00,5,3,1510.0,125.83,125.83,255.4,255.4,22.5,11.52,2015-12-01 00:00:00,2016-06-07 00:00:00,낙찰,한국저축은행,서울,서초구,반포동,,N,612.0,115.0,",-116,방배동 1-54,-143 선데일 5층 502호",Apartment,2006-07-28 00:00:00,6,5,,N,동광로27길,67.0,,2016-08-11 00:00:00,배당,37.49632570000001,126.99354240000001,12.897
1599,임의,일반,0.65489157,영현감정,2016-05-25 00:00:00,2,1,16497.2,48.11,48.11,84.98,84.98,4.55,3.64,2016-12-26 00:00:00,2017-02-13 00:00:00,낙찰,중소기업은행,서울,성북구,삼선동2가,,N,420.0,,삼선현대힐스테이트 101동 4층 402호,Apartment,2010-03-17 00:00:00,11,4,,N,낙산길,243.0,15.0,2017-05-22 00:00:00,배당,37.5821384,127.0135763,4.5388
768,임의,일반,2.03068965,우민감정,2016-01-25 00:00:00,2,1,17901.6,69.69,69.69,114.92,114.92,4.5,3.6,2016-08-02 00:00:00,2016-09-06 00:00:00,낙찰,우리은행,서울,은평구,응암동,,N,176.0,,응암푸르지오 104동 2층 203호,Apartment,2008-08-29 00:00:00,9,2,,N,백련산로,146.0,,2016-11-10 00:00:00,배당,37.597314399999995,126.92607379999998,4.35999999
1245,임의,일반,0.6,정원감정,2017-07-19 00:00:00,2,1,1302.1,35.81,17.9,74.16,37.08,1.73,1.3840000000000001,2018-02-20 00:00:00,2018-03-27 00:00:00,낙찰,Private,서울,강서구,화곡동,,N,1141.0,,화곡삼익 2층 205호,Apartment,2001-03-13 00:00:00,7,2,,Y,강서로5라길,58.0,,2018-06-07 00:00:00,배당,37.5294425,126.8513031,1.4451
1548,임의,일반,1.25844927,가인감정,2016-11-11 00:00:00,2,1,91716.6,27.41,27.41,84.97,84.97,4.25,3.4,2017-02-27 00:00:00,2017-03-27 00:00:00,낙찰,하나은행,서울,노원구,월계동,,N,18.0,,",-1 그랑빌 106동 23층 2303호",Apartment,2002-12-17 00:00:00,27,23,,N,마들로,31.0,,2017-05-26 00:00:00,배당,37.617537,127.0682658,4.179130000000002
318,임의,일반,1.0,가람감정,2016-12-14 00:00:00,1,0,11507.6,63.38,63.38,113.53,113.53,5.97,5.97,2017-05-04 00:00:00,2017-05-04 00:00:00,낙찰,Private,서울,관악구,봉천동,,N,1560.0,61.0,서울대입구아이원 101동 2층 201호,Apartment,2007-03-29 00:00:00,15,2,,N,청룡길,78.0,,2017-07-19 00:00:00,배당,37.478361799999995,126.9450081,6.2360000000000015
618,임의,일반,1e-07,매일감정,2017-04-19 00:00:00,1,0,3240.0,49.19,49.19,74.19,74.19,4.51,4.51,2018-01-08 00:00:00,2018-01-08 00:00:00,낙찰,Private,서울,광진구,구의동,,N,662.0,,구의동아차산한라 102동 1층 103호,Apartment,2009-11-20 00:00:00,6,1,,N,영화사로16길,43.0,,2018-03-14 00:00:00,배당,37.5540341,127.09706979999999,4.6221
477,임의,일반,0.17825632,태양감정,2016-01-11 00:00:00,2,1,466.9,32.77,32.77,82.12,82.12,4.2,3.36,2017-03-06 00:00:00,2017-04-10 00:00:00,낙찰,예스자산대부,서울,송파구,문정동,,N,58.0,17.0,",-18 동부화이트빌 2층 203호",Apartment,2001-03-23 00:00:00,6,2,,N,새말로5길,18.0,,2017-06-28 00:00:00,배당,37.4841124,127.1243247,3.92999
930,임의,개별,228.64813241,이송만감정,2014-12-11 00:00:00,1,0,43042.0,100.56,100.56,183.27,183.27,12.5,12.5,2016-08-30 00:00:00,2016-08-30 00:00:00,낙찰,우리은행,서울,영등포구,여의도동,,N,28.0,,광장 9동 12층 1203호,Apartment,1978-10-14 00:00:00,12,12,,N,여의나루로,7.0,,2017-05-12 00:00:00,배당,37.520651,126.9207006,14.5
1714,임의,일반,1.8171128,로얄감정,2017-07-28 00:00:00,2,1,39633.4,38.32,38.32,84.97,84.97,2.99,2.392,2017-12-18 00:00:00,2018-01-22 00:00:00,낙찰,한국주택금융공사,서울,도봉구,방학동,,N,734.0,,",-1,쌍문동 720,-1,-2 청구 104동 1층 101호",Apartment,1995-08-10 00:00:00,15,1,,N,해등로,264.0,,2018-03-29 00:00:00,배당,37.6580542,127.0262264,2.85555555
1738,임의,일반,0.7,화신감정,2017-09-25 00:00:00,2,1,82595.1,57.37,57.37,102.7,102.7,5.36,4.288,2018-01-22 00:00:00,2018-03-05 00:00:00,낙찰,Private,서울,중랑구,묵동,,N,20.0,,신내대림 501동 4층 403호,Apartment,1996-01-30 00:00:00,12,4,,N,신내로21길,16.0,,1111-11-11 00:00:00,    ,37.616051399999996,127.0882142,5.38897
8,임의,일반,1.0649049,정원감정,2013-07-08 00:00:00,1,0,0.0,0.0,0.0,84.82,84.82,3.8,3.8,2015-10-28 00:00:00,2016-07-06 00:00:00,낙찰,하나은행,서울,성북구,돈암동,,N,603.0,,더샾 105동 11층 1101호,Apartment,2006-11-15 00:00:00,12,11,,N,아리랑로5길,85.0,,2016-09-01 00:00:00,배당,37.5976902,127.01068319999999,4.27359
188,임의,일반,2.0,프라임감정,2016-04-14 00:00:00,2,1,24416.0,75.12,75.12,132.05,132.05,14.5,11.6,2016-07-20 00:00:00,2016-08-24 00:00:00,낙찰,Private,서울,강남구,대치동,,N,65.0,,쌍용2차 7동 6층 608호,Apartment,1983-12-20 00:00:00,14,6,,N,영동대로,220.0,,2016-11-01 00:00:00,배당,37.499619700000004,127.0704457,15.886
810,강제,개별,0.23069879999999998,강남감정,2016-07-05 00:00:00,1,0,5376.9,19.68,19.68,49.91,49.91,2.26,2.26,2017-07-04 00:00:00,2017-07-04 00:00:00,낙찰,Private,서울,은평구,녹번동,,N,279.0,1.0,해주드림빌 101동 12층 1204호,Apartment & Stores,2001-11-29 00:00:00,15,12,,N,응암로,366.0,,2017-09-06 00:00:00,배당,37.6038656,126.9231144,2.53169
1294,임의,일반,0.81414024,세아감정,2015-02-23 00:00:00,2,1,67045.8,33.62,33.62,63.78,63.78,2.41,1.9280000000000002,2015-06-08 00:00:00,2016-05-02 00:00:00,낙찰,하나은행,서울,강북구,수유동,,N,205.0,,수유벽산 8동 9층 901호,Apartment,1994-04-25 00:00:00,15,9,,N,삼각산로,143.0,1.0,2016-10-26 00:00:00,배당,37.6426185,127.01894679999998,2.6888888
370,강제,일반,0.10004176,써브감정,2017-02-13 00:00:00,1,0,61562.8,75.83,75.83,74.54,74.54,9.69,9.69,2017-05-25 00:00:00,2017-05-25 00:00:00,낙찰,Private,서울,강남구,일원동,,N,734.0,,상록수 211동 5층 505호,Apartment,1993-04-30 00:00:00,5,5,,N,광평로10길,15.0,,2017-07-18 00:00:00,배당,37.481543,127.0820842,9.9371
592,임의,일반,5.02551427,성산감정,2016-02-11 00:00:00,1,0,78102.0,45.35,45.35,84.84,84.84,4.66,4.66,2016-10-17 00:00:00,2016-10-17 00:00:00,낙찰,농협은행,서울,강동구,명일동,,N,15.0,,삼익그린 601동 3층 308호,Apartment,1983-12-21 00:00:00,15,3,,N,고덕로,210.0,,2016-12-02 00:00:00,배당,37.553139,127.1482668,5.2437
1452,임의,일반,4.41410033,하보나감정,2016-04-14 00:00:00,2,1,11354.7,55.06,55.06,114.88,114.88,5.6,4.48,2016-09-19 00:00:00,2016-10-31 00:00:00,낙찰,HJ인베스트먼트AMC대부,서울,노원구,상계동,,N,1309.0,,한일유앤아이 105동 20층 2001호,Apartment,2006-03-06 00:00:00,21,20,,N,노원로28길,62.0,,2016-12-23 00:00:00,배당,37.6541026,127.0709909,5.6
397,임의,일반,10.27293565,우신감정,2012-06-08 00:00:00,5,3,62059.7,75.31,75.31,127.81,127.81,8.0,4.096,2012-10-22 00:00:00,2016-06-13 00:00:00,낙찰,벨류대부모기지,서울,송파구,송파동,,N,166.0,,가락삼익맨숀 208동 6층 605호,Apartment,1989-04-07 00:00:00,12,6,,N,오금로32길,5.0,,2016-08-05 00:00:00,배당,37.5040779,127.1210936,4.5310000000000015
281,임의,일반,1.128,남산감정,2017-01-09 00:00:00,1,0,3322.3,7.46,7.46,66.88,66.88,3.7,3.7,2017-05-23 00:00:00,2017-05-23 00:00:00,낙찰,하나은행,서울,강남구,신사동,,N,510.0,11.0,강남 4층 413호,Apartment & Stores,2001-10-18 00:00:00,9,4,,N,압구정로2길,46.0,,2017-08-08 00:00:00,배당,37.518772,127.02069740000002,3.73
1689,임의,일반,2.99517653,강림감정,2017-05-22 00:00:00,2,1,7917.5,55.95,55.95,84.78,84.78,3.6,2.88,2017-09-04 00:00:00,2017-10-30 00:00:00,낙찰,에스비아이저축은행,서울,노원구,중계동,,N,578.0,,현대그룹중계동주택조합2차 115동 1층 109호,Apartment,1993-12-21 00:00:00,9,1,,N,중계로8길,103.0,,2017-12-19 00:00:00,배당,37.6477907,127.08452790000001,3.117
911,강제,일반,4.06841331,서초감정,2013-01-08 00:00:00,2,1,5343.3,39.86,39.86,68.66,68.66,3.5,2.8,2016-03-30 00:00:00,2016-05-04 00:00:00,낙찰,영화아파트재건축조합,서울,구로구,구로동,,N,1287.0,,구로지웰 102동 제10층 1007호,Apartment,2011-10-25 00:00:00,11,10,,N,구로동로28길,42.0,,2016-07-19 00:00:00,배당,37.4906664,126.88651609999998,3.471
246,임의,일반,1.52871477,중앙감정,2016-09-07 00:00:00,2,1,2772.1,14.24,8.54,93.36,56.02,2.71,2.168,2017-01-19 00:00:00,2017-03-16 00:00:00,낙찰,국민은행,서울,종로구,당주동,,N,145.0,,롯데미도파광화문빌딩 7층 705호,Apartment & Stores,1982-04-10 00:00:00,10,7,,Y,세종대로23길,47.0,,2017-04-27 00:00:00,배당,37.571377500000004,126.973701,2.2764
1325,임의,일반,0.835,서초감정,2015-03-25 00:00:00,2,1,7175.1,39.51,39.51,84.88,84.88,3.1,2.48,2016-01-25 00:00:00,2016-04-11 00:00:00,낙찰,Private,서울,중랑구,면목동,,N,1499.0,,용마동아 102동 1층 106호,Apartment,1993-04-14 00:00:00,15,1,,N,용마산로62길,43.0,,2016-06-21 00:00:00,배당,37.578835999999995,127.09486650000001,2.631
776,임의,일반,9.08505664,동우감정,2016-02-15 00:00:00,2,1,15970.8,26.36,26.36,114.17,114.17,11.3,9.04,2016-08-16 00:00:00,2016-09-20 00:00:00,낙찰,중앙농협,서울,용산구,한강로3가,,N,63.0,389.0,용산시티파크1단지 35층 103-3501호,Apartment & Stores,2007-09-27 00:00:00,43,35,,N,서빙고로,35.0,,2016-11-17 00:00:00,배당,37.5251994,126.9691096,11.0
747,강제,일반,3.0,녹원감정,2015-11-25 00:00:00,4,2,32046.9,68.26,68.26,138.08,138.08,12.8,8.192,2016-08-16 00:00:00,2017-06-13 00:00:00,낙찰,Private,서울,마포구,하중동,,N,101.0,,",102 한강밤섬자이 102동 6층 601호",Apartment,2011-11-09 00:00:00,25,6,,N,토정로,158.0,,2017-08-24 00:00:00,배당,37.5448742,126.9281077,11.3005
1083,임의,일반,5.15715981,해솔감정,2016-07-04 00:00:00,2,1,10404.8,65.42,65.42,120.11,120.11,5.4,4.32,2016-11-29 00:00:00,2017-01-04 00:00:00,낙찰,신한은행,서울,강서구,화곡동,,N,1151.0,,한화꿈에그린 103동 12층 1204호,Apartment,2005-01-25 00:00:00,15,12,,N,우장산로,103.0,,2017-03-17 00:00:00,배당,37.55399600000001,126.84738540000001,5.346
1061,강제,일반,0.31193790000000005,성민감정,2016-05-02 00:00:00,3,2,47399.2,56.08,56.08,129.66,129.66,4.5,3.6,2016-10-12 00:00:00,2016-12-21 00:00:00,낙찰,Private,서울,금천구,독산동,,N,1093.0,4.0,",1095,-3,-4 한신 2동 8층 807호",Apartment,1991-09-25 00:00:00,15,8,,N,한내로,62.0,,2017-03-14 00:00:00,배당,37.4565407,126.88805590000001,4.0444
1121,임의,개별,10.56427163,서초감정,2016-10-24 00:00:00,2,1,573.1,6.97,6.97,12.28,12.28,0.83,0.664,2017-08-22 00:00:00,2018-01-24 00:00:00,낙찰,성남중앙신협,서울,강서구,화곡동,,Y,172.0,4.0,",382-4 유디코파크리움 102동 8층 803호",Apartment,2012-02-10 00:00:00,8,8,,N,강서로19길,21.0,,2018-04-25 00:00:00,배당,37.5342077,126.8448781,0.7769
705,강제,개별,1.0,자연감정,2015-08-28 00:00:00,2,1,1755.0,23.06,23.06,79.16,79.16,4.62,3.696,2016-04-26 00:00:00,2016-05-31 00:00:00,낙찰,Private,서울,마포구,아현동,,N,371.0,1.0,",362-27 예미원 5층 509호",Apartment & Stores,1971-03-31 00:00:00,7,5,,N,마포대로,236.0,,2016-09-08 00:00:00,배당,37.55473410000001,126.95794380000001,3.996
1403,강제,일반,0.58933267,뉴서울감정,2015-12-18 00:00:00,2,1,6870.5,18.91,18.91,59.88,59.88,2.92,2.336,2016-06-13 00:00:00,2016-07-25 00:00:00,낙찰,신용보증기금,서울,노원구,중계동,,N,592.0,,벽산 101동 15층 1505호,Apartment,1999-11-17 00:00:00,19,15,,N,덕릉로77길,5.0,,2016-10-06 00:00:00,배당,37.6543316,127.0735656,2.93001
715,강제,개별,1.0,자연감정,2015-08-28 00:00:00,1,0,1755.0,20.93,20.93,71.83,71.83,4.32,4.32,2016-04-26 00:00:00,2016-04-26 00:00:00,낙찰,Private,서울,마포구,아현동,,N,371.0,1.0,",362-27 예미원 7층 704호",Apartment & Stores,1971-03-31 00:00:00,7,7,,N,마포대로,236.0,,2016-09-08 00:00:00,배당,37.55473410000001,126.95794380000001,4.32
502,임의,일반,8.58311568,반석감정,2016-02-04 00:00:00,1,0,150784.8,54.08,54.08,114.7,114.7,12.6,12.6,2016-11-14 00:00:00,2017-06-19 00:00:00,낙찰,농협은행,서울,송파구,잠실동,,N,35.0,,트리지움 335동 28층 2802호,Apartment,2007-10-19 00:00:00,30,28,,N,잠실로,62.0,,2017-08-23 00:00:00,배당,37.508390500000004,127.08955619999999,14.33
866,임의,일반,4.55,코리아스탠다드감정,2016-09-09 00:00:00,2,1,41403.1,61.95,61.95,114.66,114.66,5.95,4.76,2017-02-21 00:00:00,2017-03-28 00:00:00,낙찰,Private,서울,은평구,응암동,,N,760.0,,",-1 백련산힐스테이트2차 207동 2층 203호",Apartment,2015-12-09 00:00:00,15,2,,N,백련산로,38.0,,2017-06-28 00:00:00,배당,37.591237400000004,126.9237041,5.32
1053,강제,일반,1.05986653,신상민감정,2016-04-20 00:00:00,2,1,2399.0,75.61,37.8,125.7,62.85,2.125,1.7,2016-08-16 00:00:00,2016-09-21 00:00:00,낙찰,서울보증보험,서울,강서구,방화동,,N,891.0,,방화4차 태승훼미리 101동 2층 206호,Apartment,2008-10-02 00:00:00,7,2,,Y,금낭화로13길,36.0,,2016-12-07 00:00:00,배당,37.5719372,126.80939340000002,1.759999
1751,강제,일반,1.41286719,삼성감정,2017-03-27 00:00:00,2,1,9918.3,32.29,32.29,59.93,59.93,3.85,3.08,2017-07-03 00:00:00,2017-08-21 00:00:00,낙찰,Private,서울,동대문구,휘경동,,N,365.0,,휘경동일하이빌 104동 13층 1302호,Apartment,2005-12-02 00:00:00,15,13,,N,장안벚꽃로5길,10.0,,2017-10-19 00:00:00,배당,37.582371,127.0733025,3.612
1050,임의,개별,1.0,자연감정,2016-04-22 00:00:00,1,0,573.0,5.33,5.33,9.39,9.39,0.54,0.54,2016-08-16 00:00:00,2016-08-16 00:00:00,낙찰,Private,서울,강서구,화곡동,,Y,172.0,4.0,",382-4 유디코파크리움 102동 4층 402호",Apartment,2012-02-10 00:00:00,8,4,,N,강서로19길,21.0,,2016-11-09 00:00:00,배당,37.5342077,126.8448781,0.7
1583,임의,일반,1.28,프라임감정,2016-03-14 00:00:00,1,0,124817.4,31.32,31.32,41.3,41.3,2.2,2.2,2017-06-26 00:00:00,2017-06-26 00:00:00,낙찰,Private,서울,도봉구,창동,,N,347.0,,",350 창동주공 318동 7층 709호",Apartment,1991-07-11 00:00:00,15,7,,N,해등로,50.0,,2017-09-06 00:00:00,배당,37.6498501,127.0444619,2.511002
501,임의,일반,5.55,YM감정,2016-02-05 00:00:00,2,1,68996.2,22.65,22.65,72.85,72.85,4.8,3.84,2016-07-25 00:00:00,2016-09-05 00:00:00,낙찰,동부제철,서울,강동구,암사동,,N,509.0,,선사현대 104동 15층 1506호,Apartment,2000-07-15 00:00:00,20,15,,N,상암로,11.0,,2016-11-18 00:00:00,배당,37.5523891,127.12583629999999,4.65
252,임의,일반,1.0,시현감정,2016-10-20 00:00:00,2,1,6404.2,26.61,26.61,59.74,59.74,3.05,2.44,2017-02-09 00:00:00,2017-03-09 00:00:00,낙찰,Private,서울,관악구,봉천동,,N,1705.0,,신봉 102동 1층 101호,Apartment,1999-06-14 00:00:00,14,1,,N,양녕로6나길,18.0,,2017-05-18 00:00:00,배당,37.4850226,126.94962340000002,3.0233
695,강제,개별,1.0,자연감정,2015-08-28 00:00:00,1,0,1755.0,20.71,20.71,71.1,71.1,4.32,4.32,2016-04-26 00:00:00,2016-04-26 00:00:00,낙찰,Private,서울,마포구,아현동,,N,371.0,1.0,",362-27 예미원 4층 404호",Apartment & Stores,1971-03-31 00:00:00,7,4,,N,마포대로,236.0,,2016-09-08 00:00:00,배당,37.55473410000001,126.95794380000001,4.32
627,임의,일반,1.38,온누리감정,2017-06-21 00:00:00,2,1,1391.5,52.23,52.23,84.74,84.74,4.52,3.616,2018-01-29 00:00:00,2018-03-05 00:00:00,낙찰,Private,서울,강동구,성내동,,N,405.0,9.0,한솔애리즈 801동 6층 603호,Apartment,1111-11-11 00:00:00,7,6,,N,양재대로95길,60.0,,1111-11-11 00:00:00,    ,37.5310936,127.13377520000002,4.45
834,임의,일반,2.50869988,코리아스탠다드감정,2016-10-07 00:00:00,2,1,4143.7,43.13,43.13,84.94,84.94,4.82,3.8560000000000003,2017-01-03 00:00:00,2017-05-02 00:00:00,낙찰,국민은행,서울,용산구,효창동,,N,272.0,,효창베네스 101동 4층 402호,Apartment,2002-04-23 00:00:00,13,4,,N,효창원로69길,57.0,,2017-07-20 00:00:00,배당,37.54226970000001,126.959167,4.8685
457,임의,일반,2.74462166,온누리감정,2015-12-08 00:00:00,2,1,6242.7,43.66,43.66,84.49,84.49,5.2,4.16,2016-03-07 00:00:00,2016-04-11 00:00:00,낙찰,에스비아이저축은행,서울,강동구,둔촌동,,N,611.0,,둔촌한솔솔파크 101동 14층 1404호,Apartment,2003-09-09 00:00:00,15,14,,N,천호대로198길,36.0,,2016-06-17 00:00:00,배당,37.533897100000004,127.1480365,4.7867
1114,임의,개별,10.56427163,서초감정,2016-10-24 00:00:00,2,1,573.1,6.13,6.13,10.81,10.81,0.65,0.52,2017-08-22 00:00:00,2018-01-24 00:00:00,낙찰,성남중앙신협,서울,강서구,화곡동,,Y,172.0,4.0,",382-4 유디코파크리움 102동 2층 203호",Apartment,2012-02-10 00:00:00,8,2,,N,강서로19길,21.0,,2018-04-25 00:00:00,배당,37.5342077,126.8448781,0.6288
199,강제,일반,1.0270000000000001,해솔감정,2016-11-03 00:00:00,2,1,14283.4,69.47,69.47,164.25,164.25,15.6,12.48,2016-08-11 00:00:00,2017-02-23 00:00:00,낙찰,원남토건,서울,서초구,방배동,,N,884.0,21.0,방배e-편한세상 103동 8층 806호,Apartment,2003-12-31 00:00:00,14,8,,N,서초대로34길,34.0,,2017-05-16 00:00:00,배당,37.4877632,126.99901259999999,14.187
915,강제,일반,0.11569988,한성감정,2013-11-18 00:00:00,3,1,11468.9,37.31,37.31,84.33,84.33,3.0,2.4,2014-03-19 00:00:00,2016-06-01 00:00:00,낙찰,서울보증보험,서울,양천구,목동,,N,928.0,,건영 102동 6층 605호,Apartment,1995-02-22 00:00:00,15,6,,N,목동중앙본로22길,63.0,,2016-09-08 00:00:00,배당,37.541959999999996,126.8727152,3.1755
103,강제,일반,5.0,율산감정,2015-11-12 00:00:00,3,1,1474.4,81.97,81.97,174.37,174.37,14.1,11.28,2016-02-17 00:00:00,2016-08-10 00:00:00,낙찰,쓰리아이전기,서울,서초구,방배동,,N,840.0,12.0,",-13,-14 상지리츠빌7차 3층 301호",Apartment,2008-08-05 00:00:00,6,3,,N,방배로28길,51.0,,2016-10-27 00:00:00,배당,37.491293799999994,126.9947199,12.61
161,임의,일반,0.15,세아감정,2016-01-27 00:00:00,2,1,2826.5,17.79,17.79,108.91,108.91,6.1,4.88,2016-07-07 00:00:00,2016-08-18 00:00:00,낙찰,한강대부,서울,관악구,봉천동,,N,859.0,17.0,관악위버폴리스 17층 102-1704호,Apartment,2010-04-12 00:00:00,20,17,,N,관악로,195.0,,2016-10-19 00:00:00,배당,37.4827366,126.95323490000001,5.4388
1414,임의,일반,4.0680000000000005,에이원감정,2016-01-19 00:00:00,2,1,21445.8,46.4,46.4,115.68,115.68,6.04,4.832,2016-07-25 00:00:00,2016-08-29 00:00:00,낙찰,Private,서울,동대문구,장안동,,N,354.0,2.0,",-3 래미안장안 104동 17층 1702호",Apartment,2003-06-25 00:00:00,20,17,,N,장한로14길,81.0,,2016-10-20 00:00:00,배당,37.5664789,127.07241,5.5644
1070,임의,일반,5.0009364000000005,신한감정,2016-05-24 00:00:00,1,0,18283.0,70.94,70.94,114.72,114.72,6.35,6.35,2016-10-25 00:00:00,2016-10-25 00:00:00,낙찰,군포(새),서울,강서구,방화동,,N,890.0,,마곡푸르지오 103동 8층 801호,Apartment,2008-10-15 00:00:00,10,8,,N,방화대로34길,88.0,,2016-12-29 00:00:00,배당,37.5700345,126.8217091,6.66
290,강제,일반,7.0269561000000005,정일감정,2016-05-24 00:00:00,1,0,22442.8,57.63,57.63,84.94,84.94,14.4,14.4,2016-10-18 00:00:00,2016-10-18 00:00:00,낙찰,근로복지공단,서울,강남구,압구정동,,N,447.0,,현대 205동 4층 404호,Apartment,1987-05-06 00:00:00,15,4,,N,압구정로29길,57.0,,2016-12-13 00:00:00,배당,37.5305041,127.02609,17.7866
1285,임의,일반,1.04623779,세화감정,2014-08-13 00:00:00,3,1,18372.6,17.35,17.35,126.89,126.89,4.2,3.36,2015-10-12 00:00:00,2017-08-21 00:00:00,낙찰,우리은행,서울,도봉구,방학동,,N,272.0,1.0,신동아 20동 4층 403호,Apartment,1989-07-28 00:00:00,12,4,,N,방학로,193.0,,2017-10-27 00:00:00,배당,37.659945799999996,127.02872479999999,4.248999
45,강제,일반,0.02546371,최연순감정,2015-05-13 00:00:00,1,0,26795.6,61.65,61.65,105.62,105.62,11.5,11.5,2016-11-10 00:00:00,2016-11-10 00:00:00,낙찰,Private,서울,강남구,압구정동,,N,414.0,,",-1,418 미성 3동 2층 203호",Apartment,1982-12-18 00:00:00,14,2,,N,압구정로11길,17.0,,2017-01-19 00:00:00,배당,37.5253753,127.01998229999998,15.38
231,강제,일반,5.0,나래감정,2016-07-27 00:00:00,2,1,1312.4,69.07,69.07,174.83,174.83,11.8,9.44,2017-01-05 00:00:00,2017-02-02 00:00:00,낙찰,Private,서울,강남구,역삼동,,N,761.0,3.0,상지리츠빌역삼2차 3층 301호,Apartment,2007-01-25 00:00:00,7,3,,N,도곡로43길,37.0,,2017-04-19 00:00:00,배당,37.4967014,127.0464232,11.155
213,임의,일반,0.37,Capital감정,2016-06-28 00:00:00,2,1,15554.5,57.79,57.79,91.24,91.24,4.01,3.208,2016-12-08 00:00:00,2017-01-12 00:00:00,낙찰,대진디엠피,서울,관악구,신림동,,N,1656.0,,미성 2동 4층 403호,Apartment,1983-05-16 00:00:00,10,4,,N,조원로2길,13.0,,2017-03-16 00:00:00,배당,37.482401700000004,126.90344240000002,4.15999999
1012,임의,일반,4.8,화신감정,2015-04-17 00:00:00,2,1,8876.9,71.24,71.24,136.74,136.74,6.8,5.44,2016-05-03 00:00:00,2016-06-07 00:00:00,낙찰,중소기업은행,서울,영등포구,신길동,,N,4497.0,,보라매두산위브 102동 2층 202호,Apartment,2005-11-21 00:00:00,15,2,,N,여의대방로9길,5.0,,2016-08-11 00:00:00,배당,37.4972649,126.9144362,5.91
963,임의,일반,7.51659731,고려감정,2015-09-30 00:00:00,2,1,19065.5,77.56,77.56,157.87,157.87,9.9,7.92,2016-05-11 00:00:00,2016-06-15 00:00:00,낙찰,신한은행,서울,영등포구,당산동4가,,N,96.0,,당산동반도유보라팰리스 105동 3층 301호,Apartment,2010-03-31 00:00:00,21,3,,N,국회대로,597.0,,2016-08-25 00:00:00,배당,37.527235600000004,126.90146940000001,8.1038
